TAID,Pubchem CID,IUPAC Name,SMILES,Canonical SMILES,InChIKey,mouse_intraperitoneal_LD50,mammal (species unspecified)_intraperitoneal_LD50,guinea pig_intraperitoneal_LD50,rat_intraperitoneal_LD50,rabbit_intraperitoneal_LD50,mouse_intraperitoneal_LDLo,rat_intraperitoneal_LDLo,mouse_intravenous_LD50,guinea pig_intravenous_LD50,rat_intravenous_LD50,rabbit_intravenous_LD50,dog_intravenous_LD50,cat_intravenous_LD50,mouse_intravenous_LDLo,guinea pig_intravenous_LDLo,rat_intravenous_LDLo,rabbit_intravenous_LDLo,dog_intravenous_LDLo,cat_intravenous_LDLo,mouse_oral_LD50,mammal (species unspecified)_oral_LD50,guinea pig_oral_LD50,rat_oral_LD50,rabbit_oral_LD50,dog_oral_LD50,cat_oral_LD50,bird-wild_oral_LD50,quail_oral_LD50,duck_oral_LD50,chicken_oral_LD50,mouse_oral_LDLo,rat_oral_LDLo,rabbit_oral_LDLo,dog_oral_LDLo,cat_oral_LDLo,man_oral_TDLo,women_oral_TDLo,human_oral_TDLo,mouse_unreported_LD50,mammal (species unspecified)_unreported_LD50,rat_unreported_LD50,mouse_skin_LD50,guinea pig_skin_LD50,rat_skin_LD50,rabbit_skin_LD50,rabbit_skin_LDLo,mouse_subcutaneous_LD50,mammal (species unspecified)_subcutaneous_LD50,guinea pig_subcutaneous_LD50,rat_subcutaneous_LD50,rabbit_subcutaneous_LD50,mouse_subcutaneous_LDLo,guinea pig_subcutaneous_LDLo,rat_subcutaneous_LDLo,rabbit_subcutaneous_LDLo,frog_subcutaneous_LDLo,mouse_intramuscular_LD50,rat_intramuscular_LD50,mouse_parenteral_LD50
TOX-44139,799893,"(4-hydroxy-3,5-dimethoxyphenyl)-morpholin-4-ylmethanethione",COc1cc(C(=S)N2CCOCC2)cc(OC)c1O,COc1cc(C(=S)N2CCOCC2)cc(OC)c1O,ALPABHREUMPPOX-UHFFFAOYSA-N,1000.00353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44140,47456,(2-propan-2-yloxyphenyl) N-(diethylaminosulfanyl)-N-methylcarbamate,CCN(CC)SN(C)C(=O)Oc1ccccc1OC(C)C,CCN(CC)SN(C)C(=O)Oc1ccccc1OC(C)C,RTSJPYIBJKXKIE-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,499.943988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44141,3049447,(2-propan-2-yloxyphenyl) N-methyl-N-piperidin-1-ylsulfanylcarbamate,CC(C)Oc1ccccc1OC(=O)N(C)SN1CCCCC1,CC(C)Oc1ccccc1OC(=O)N(C)SN1CCCCC1,NONLCZQWNYRZMA-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,999.8582204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44142,3049448,(2-propan-2-yloxyphenyl) N-(dibutylamino)sulfanyl-N-methylcarbamate,CCCCN(CCCC)SN(C)C(=O)Oc1ccccc1OC(C)C,CCCCN(CCCC)SN(C)C(=O)Oc1ccccc1OC(C)C,CBEYHBYAQRLDJK-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,999.8833238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44143,3049450,"4-amino-3-benzyl-N-phenyl-2-sulfanylidene-1,3-thiazole-5-carboxamide",Nc1c(C(=O)Nc2ccccc2)sc(=S)n1Cc1ccccc1,Nc1c(C(=O)Nc2ccccc2)sc(=S)n1Cc1ccccc1,AHSWWJMRJVOQCM-UHFFFAOYSA-N,100.0114215,,,,,,,,,,,,,,,,,,,1000.114215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44144,47457,2-azaspiro[4.5]decan-3-one,O=C1CC2(CCCCC2)CN1,O=C1CC2(CCCCC2)CN1,JAWPQJDOQPSNIQ-UHFFFAOYSA-N,,,,,,,,,,124.995921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44145,3049451,"[4-[(2-chloro-2,2-difluoroacetyl)amino]-3-methylphenyl] N-methylcarbamate",CNC(=O)Oc1ccc(NC(=O)C(F)(F)Cl)c(C)c1,CNC(=O)Oc1ccc(NC(=O)C(F)(F)Cl)c(C)c1,FJMLXADCKBVTLN-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,48.49850856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44146,163064,"[4-(ethylsulfonylamino)-3,5-dimethylphenyl] N-methylcarbamate",CCS(=O)(=O)Nc1c(C)cc(OC(=O)NC)cc1C,CCS(=O)(=O)Nc1c(C)cc(OC(=O)NC)cc1C,VAHSXEQRMYBGGI-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,779.9918277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44147,429598,"17,24-dihydroxy-10-[(4-methoxyphenyl)methyl]-4,7,9,13,15,29-hexamethyl-22-oxa-3,6,9,12,15,29-hexazatetracyclo[14.12.2.218,21.123,27]tritriaconta-18,20,23,25,27(31),32-hexaene-2,5,8,11,14,30-hexone",COc1ccc(CC2C(=O)NC(C)C(=O)N(C)C3C(=O)N(C)C(Cc4ccc(O)c(c4)Oc4ccc(cc4)C3O)C(=O)NC(C)C(=O)NC(C)C(=O)N2C)cc1,COc1ccc(CC2C(=O)NC(C)C(=O)N(C)C3C(=O)N(C)C(Cc4ccc(O)c(c4)Oc4ccc(cc4)C3O)C(=O)NC(C)C(=O)NC(C)C(=O)N2C)cc1,TWOWSRSKGJSZHZ-UHFFFAOYSA-N,12.42909935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.999710162,,,,,,,,,,,,,,,,,,,
TOX-44148,78400757,"6-[[6-[5,7-dihydroxy-4-oxo-3-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-2-yl]-2,3-dihydroxyphenyl]methylamino]hexanoic acid",CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4CNCCCCCC(=O)O)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4CNCCCCCC(=O)O)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,HWAVUEMZTKZXLB-UHFFFAOYSA-N,4799.955425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44149,47460,2-methyl-N-[(4-nitrophenyl)methylideneamino]phthalazin-1-imine,Cn1ncc2ccccc2c1=NN=Cc1ccc([N+](=O)[O-])cc1,Cn1ncc2ccccc2c1=NN=Cc1ccc([N+](=O)[O-])cc1,XCWHKEDATAAJJT-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.980474,,,,,,,,,,,,,,,,,,,,
TOX-44150,3049456,(8-methyl-8-azabicyclo[3.2.1]octan-3-yl) 2-oxo-2-phenylacetate,CN1C2CCC1CC(OC(=O)C(=O)c1ccccc1)C2,CN1C2CCC1CC(OC(=O)C(=O)c1ccccc1)C2,UBGHUBMCHUGQDZ-UHFFFAOYSA-N,,,,,,,,33799.75267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44151,3049458,"(8,8-dimethyl-8-azoniabicyclo[3.2.1]octan-3-yl) 2-oxo-2-phenylacetate",C[N+]1(C)C2CCC1CC(OC(=O)C(=O)c1ccccc1)C2,C[N+]1(C)C2CCC1CC(OC(=O)C(=O)c1ccccc1)C2,NPTMONODFKTFDT-UHFFFAOYSA-N,,,,,,,,14.99963589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44152,3049460,(8-methyl-8-azabicyclo[3.2.1]octan-3-yl) 2-amino-2-phenylacetate,CN1C2CCC1CC(OC(=O)C(N)c1ccccc1)C2,CN1C2CCC1CC(OC(=O)C(N)c1ccccc1)C2,BHIKOXFYANPTEK-UHFFFAOYSA-N,,,,,,,,24.49964278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44153,3049461,4-octylthiane,CCCCCCCCC1CCSCC1,CCCCCCCCC1CCSCC1,BOMGPQSYEOYSAW-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3749.860087,,,,,,,,,,,,,,,,,,,
TOX-44154,3049462,4-octylthiane 1-oxide,CCCCCCCCC1CCS(=O)CC1,CCCCCCCCC1CCS(=O)CC1,XDNFRIZGSJGSOI-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.9887593,,,,,,,,,,,,,,,,,,,
TOX-44155,3049463,"4-octylthiane 1,1-dioxide",CCCCCCCCC1CCS(=O)(=O)CC1,CCCCCCCCC1CCS(=O)(=O)CC1,USHMEMWBBLJMFZ-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849.954955,,,,,,,,,,,,,,,,,,,
TOX-44156,3946,2-(2-carboxyanilino)-4-chlorobenzoic acid,O=C(O)c1ccccc1Nc1cc(Cl)ccc1C(=O)O,O=C(O)c1ccccc1Nc1cc(Cl)ccc1C(=O)O,UGDPYGKWIHHBMB-UHFFFAOYSA-N,319.9890296,,,262.9909836,,,,399.9862869,,,,,,,,,,,,739.9746302,,,1149.960575,,,,,,,,,,,,,,,,,,,,,,,,499.9828587,,,313.9892354,,,,,,,,,
TOX-44157,47463,"5-cyclopent-2-en-1-yl-1-methyl-5-prop-2-enyl-1,3-diazinane-2,4,6-trione",C=CCC1(C2C=CCC2)C(=O)NC(=O)N(C)C1=O,C=CCC1(C2C=CCC2)C(=O)NC(=O)N(C)C1=O,DKYAHYBLNOWIBA-UHFFFAOYSA-N,,,,274.997785,,,,,,89.99927495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44158,92370,2-(tert-butyldiazenyl)-5-methylhexan-2-ol,CC(C)CCC(C)(O)N=NC(C)(C)C,CC(C)CCC(C)(O)N=NC(C)(C)C,MDDJNDDOPKOSPR-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.9788238,,,,,,,,,,,,,,
TOX-44159,63152,6-(difluoromethylsulfanyl)-4-phenyl-1H-quinazolin-2-one,O=c1nc(-c2ccccc2)c2cc(SC(F)F)ccc2[nH]1,O=c1nc(-c2ccccc2)c2cc(SC(F)F)ccc2[nH]1,OJZOQFOCMUIHOG-UHFFFAOYSA-N,499.998357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44160,63255,6-(difluoromethoxy)-4-phenyl-1H-quinazolin-2-one,O=c1nc(-c2ccccc2)c2cc(OC(F)F)ccc2[nH]1,O=c1nc(-c2ccccc2)c2cc(OC(F)F)ccc2[nH]1,FVBYUVHTOTYGGP-UHFFFAOYSA-N,999.9895923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44161,6410520,"10-methyl-1-(4-methylpiperazin-1-yl)pyridazino[4,5-b][1,4]benzoxazine",CN1CCN(c2nncc3c2N(C)c2ccccc2O3)CC1,CN1CCN(c2nncc3c2N(C)c2ccccc2O3)CC1,XQHZZQFYXSHOPG-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.9907184,,,,,,,,,,,,
TOX-44162,6410522,"3-(1-butoxypyridazino[4,5-b][1,4]benzoxazin-10-yl)-N,N-dimethylpropan-1-amine",CCCCOc1nncc2c1N(CCCN(C)C)c1ccccc1O2,CCCCOc1nncc2c1N(CCCN(C)C)c1ccccc1O2,GAKJMTMIYBCRPV-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.9704913,,,,,,,,,,,,
TOX-44163,3049465,"ethyl 4-[2-(3,4-dihydro-1H-isoquinolin-2-yl)ethyl]piperazine-1-carboxylate",CCOC(=O)N1CCN(CCN2CCc3ccccc3C2)CC1,CCOC(=O)N1CCN(CCN2CCc3ccccc3C2)CC1,WFAYJDDACCYISM-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.9781685,,,,,,,,,,,,,,,,,,,
TOX-44164,3049467,2-(methylamino)ethyl pyridine-3-carboxylate,CNCCOC(=O)c1cccnc1,CNCCOC(=O)c1cccnc1,GVWYBSRMNISZCL-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,4999.805784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44165,3049468,"N,N-dimethyl-3-(5-methyl-6-oxatricyclo[8.4.0.03,7]tetradeca-1(14),3(7),4,10,12-pentaen-2-ylidene)propan-1-amine",Cc1cc2c(o1)CCc1ccccc1C2=CCCN(C)C,Cc1cc2c(o1)CCc1ccccc1C2=CCCN(C)C,FAWOPTWUAHHPBM-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,300.0010661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44166,3049471,"N'-(2-cyano-4-oxoquinazolin-3-yl)-N,N-dimethylmethanimidamide",CN(C)C=Nn1c(C#N)nc2ccccc2c1=O,CN(C)C=Nn1c(C#N)nc2ccccc2c1=O,ISUWUUGBAVYFTF-UHFFFAOYSA-N,199.996684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44167,3049472,3-amino-4-oxoquinazoline-2-carbonitrile,N#Cc1nc2ccccc2c(=O)n1N,N#Cc1nc2ccccc2c(=O)n1N,CWRMHXAUNFHUNE-UHFFFAOYSA-N,199.995703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44168,6410524,"3-(1-chloropyridazino[4,5-b][1,4]benzoxazin-10-yl)-N,N-dimethylpropan-1-amine",CN(C)CCCN1c2ccccc2Oc2cnnc(Cl)c21,CN(C)CCCN1c2ccccc2Oc2cnnc(Cl)c21,OBPHCMDJZSKBEO-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.9888115,,,,,,,,,,,,
TOX-44169,23622150,(1-methylaziridin-2-yl)-phenylmethanol,CN1CC1C(O)c1ccccc1,CN1CC1C(O)c1ccccc1,WGMOAXQYXFPQDV-UHFFFAOYSA-N,225.8317961,,,,,,,,,,,,,,,,,,,486.1275548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44170,47478,2-(tert-butylamino)-N-(2-chloro-6-methylphenyl)acetamide,Cc1cccc(Cl)c1NC(=O)CNC(C)(C)C,Cc1cccc(Cl)c1NC(=O)CNC(C)(C)C,FUMLJCDXXMQKGI-UHFFFAOYSA-N,424.9816494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.935233,,,,,,,,,,,,
TOX-44171,5488080,N-[3-methoxy-4-[(3-nitroacridin-9-yl)amino]phenyl]methanesulfonamide,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cc([N+](=O)[O-])ccc12,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cc([N+](=O)[O-])ccc12,MLGMNELVJQCRKM-UHFFFAOYSA-N,4.830385552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44172,47486,"3,3-diphenylcyclobutan-1-amine",NC1CC(c2ccccc2)(c2ccccc2)C1,NC1CC(c2ccccc2)(c2ccccc2)C1,IABBZBVTZRKDFW-UHFFFAOYSA-N,,,,,,,,191.9922621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44173,47488,"N-methyl-3,3-diphenylcyclobutan-1-amine",CNC1CC(c2ccccc2)(c2ccccc2)C1,CNC1CC(c2ccccc2)(c2ccccc2)C1,KWUNKNJXJFKGEX-UHFFFAOYSA-N,,,,,,,,127.9967643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44174,47490,"N,N-dimethyl-3,3-diphenylcyclobutan-1-amine",CN(C)C1CC(c2ccccc2)(c2ccccc2)C1,CN(C)C1CC(c2ccccc2)(c2ccccc2)C1,AJDHRNLIZFCGGK-UHFFFAOYSA-N,,,,,,,,104.0111706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44175,127824,5-[(4-carboxyphenyl)diazenyl]-2-hydroxybenzoic acid,O=C(O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,O=C(O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,JNVGBRQYZHTBTP-UHFFFAOYSA-N,,,,754.9920876,,,,,,,,,,,,,,,,,,,9999.895192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44176,47491,"1-(2-chlorophenyl)sulfonyl-3-(4-methoxy-6-methyl-1,3,5-triazin-2-yl)urea",COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,VJYIFXVZLXQVHO-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,7206.376147,,,,,,,,,,,,,,,,,,,,,,3399.914471,,,,,,,,,,,,,,
TOX-44177,47492,1-(3-aminophenyl)-3-pyridin-3-ylprop-2-en-1-one,Nc1cccc(C(=O)C=Cc2cccnc2)c1,Nc1cccc(C(=O)C=Cc2cccnc2)c1,CLDLXKDTQHAGHT-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.9924819,,,,,,,,,,,,
TOX-44178,47493,1-(3-aminophenyl)-3-pyridin-4-ylprop-2-en-1-one,Nc1cccc(C(=O)C=Cc2ccncc2)c1,Nc1cccc(C(=O)C=Cc2ccncc2)c1,LQGFSBGVVVYAAM-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.9957464,,,,,,,,,,,,
TOX-44179,47494,1-(4-aminophenyl)-3-pyridin-3-ylprop-2-en-1-one,Nc1ccc(C(=O)C=Cc2cccnc2)cc1,Nc1ccc(C(=O)C=Cc2cccnc2)cc1,XNRPHFPVYAZSBF-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.9946763,,,,,,,,,,,,
TOX-44180,3049495,3-(3-aminophenyl)-1-pyridin-2-ylprop-2-en-1-one,Nc1cccc(C=CC(=O)c2ccccn2)c1,Nc1cccc(C=CC(=O)c2ccccn2)c1,IRWVLYKXFLOCOQ-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.9958267,,,,,,,,,,,,
TOX-44181,3049496,3-(3-aminophenyl)-1-pyridin-4-ylprop-2-en-1-one,Nc1cccc(C=CC(=O)c2ccncc2)c1,Nc1cccc(C=CC(=O)c2ccncc2)c1,PNDSZTTZWDIGMT-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.9952515,,,,,,,,,,,,
TOX-44182,47495,N-cyclohexylbutane-1-sulfonamide,CCCCS(=O)(=O)NC1CCCCC1,CCCCS(=O)(=O)NC1CCCCC1,MBMOGJGVYAHBLN-UHFFFAOYSA-N,,,,1074.000001,,,,,,,,,,,,224.9999998,,,,5399.999999,,,2816.000002,,,,,,,,,,,,,,,,,,,7560.000004,,,,,518.9999999,,,,,,,,,,,,
TOX-44183,23447007,"8-methoxy-10-methyl-3-(piperidin-1-ylmethyl)-2,9-dioxatricyclo[4.3.1.03,7]decan-4-ol",COC1OC2OC3(CN4CCCCC4)C(O)CC(C2C)C13,COC1OC2OC3(CN4CCCCC4)C(O)CC(C2C)C13,KZSHXABWNBVUTK-UHFFFAOYSA-N,405.9931741,,,,,,,,,,,,,,,,,,,1135.980901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44184,5245929,2-amino-3-hydroxypent-4-ynoic acid,C#CC(O)C(N)C(=O)O,C#CC(O)C(N)C(=O)O,RBWXRFBKVDBXEG-UHFFFAOYSA-N,,,,,,,,319.9876081,,,,,,,,,,,,,,,,,,,,,,149.9941911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44185,99795,3-methylsulfonyloxybutyl methanesulfonate,CC(CCOS(C)(=O)=O)OS(C)(=O)=O,CC(CCOS(C)(=O)=O)OS(C)(=O)=O,SCXGDEPESDDDLL-UHFFFAOYSA-N,49.99878201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44186,4862,"2-[[2-[[1-[14-chloro-3-ethyl-11,15-dihydroxy-3-methyl-10-(methylamino)-6,9-dioxo-7-prop-1-en-2-yl-2-oxa-5,8-diazabicyclo[10.3.1]hexadeca-1(15),12(16),13-triene-4-carbonyl]-2,5-dihydropyrrole-2-carbonyl]amino]-3-methylpent-2-enoyl]amino]but-2-enedioic acid",C=C(C)C1NC(=O)C(NC)C(O)c2cc(Cl)c(O)c(c2)OC(C)(CC)C(C(=O)N2CC=CC2C(=O)NC(C(=O)NC(=CC(=O)O)C(=O)O)=C(C)CC)NC1=O,C=C(C)C1NC(=O)C(NC)C(O)c2cc(Cl)c(O)c(c2)OC(C)(CC)C(C(=O)N2CC=CC2C(=O)NC(C(=O)NC(=CC(=O)O)C(=O)O)=C(C)CC)NC1=O,FAFRRYBYQKPKSY-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.99975293,,,,,,,,,,,,,,,,,,
TOX-44187,3049501,"ethyl N-[[1-(4-amino-6,7-dimethoxyquinazolin-2-yl)piperidin-4-yl]methyl]carbamate",CCOC(=O)NCC1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,CCOC(=O)NCC1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,SLGOTOZEDCTYBV-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,999.8562097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44188,3049510,"N-[1-(4-amino-6,7-dimethoxyquinazolin-2-yl)piperidin-4-yl]-N-methylfuran-2-carboxamide",COc1cc2nc(N3CCC(N(C)C(=O)c4ccco4)CC3)nc(N)c2cc1OC,COc1cc2nc(N3CCC(N(C)C(=O)c4ccco4)CC3)nc(N)c2cc1OC,MNJZCGJMBPRHBE-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,1000.092353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44189,3049515,"2,4-dimethyl-3-N,5-N-bis(4-methylphenyl)-1,2,4-thiadiazolidine-3,5-diimine",Cc1ccc(N=c2sn(C)c(=Nc3ccc(C)cc3)n2C)cc1,Cc1ccc(N=c2sn(C)c(=Nc3ccc(C)cc3)n2C)cc1,IYFOFTPTPBBPHD-UHFFFAOYSA-N,,,,19.83675911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44190,3049516,2-(dimethylamino)chromen-4-one,CN(C)c1cc(=O)c2ccccc2o1,CN(C)c1cc(=O)c2ccccc2o1,GAAWVNYLMWBWQJ-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,399.9915435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44191,3049517,2-[ethyl(methyl)amino]chromen-4-one,CCN(C)c1cc(=O)c2ccccc2o1,CCN(C)c1cc(=O)c2ccccc2o1,MTOQSJKGVPIWMZ-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,399.9980317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44192,3049518,2-(diethylamino)chromen-4-one,CCN(CC)c1cc(=O)c2ccccc2o1,CCN(CC)c1cc(=O)c2ccccc2o1,YROQGDCTFDQWPP-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,399.9852719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44193,3049519,2-(dimethylamino)-6-methylchromen-4-one,Cc1ccc2oc(N(C)C)cc(=O)c2c1,Cc1ccc2oc(N(C)C)cc(=O)c2c1,KHCVXMADCKNNAP-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,399.9980317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44194,3049520,2-(dimethylamino)-7-methylchromen-4-one,Cc1ccc2c(=O)cc(N(C)C)oc2c1,Cc1ccc2c(=O)cc(N(C)C)oc2c1,JLEFAVXYFPQIES-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,399.9980317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44195,3049521,6-chloro-2-(dimethylamino)-5-methyl-8-propan-2-ylchromen-4-one,Cc1c(Cl)cc(C(C)C)c2oc(N(C)C)cc(=O)c12,Cc1c(Cl)cc(C(C)C)c2oc(N(C)C)cc(=O)c12,GBGFHHSSRCCOLY-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.9949959,,,,,,,,,,,,,,,,,,,,
TOX-44196,3049522,2-(dimethylamino)-8-methyl-5-propan-2-ylchromen-4-one,Cc1ccc(C(C)C)c2c(=O)cc(N(C)C)oc12,Cc1ccc(C(C)C)c2c(=O)cc(N(C)C)oc12,OVFZCABVDALRTG-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99959241,,,,,,,,,,,,,,,,,
TOX-44197,3049524,"4-[2-[4-[(2,3,4-trimethoxyphenyl)methyl]piperazin-1-yl]ethyl]morpholine",COc1ccc(CN2CCN(CCN3CCOCC3)CC2)c(OC)c1OC,COc1ccc(CN2CCN(CCN3CCOCC3)CC2)c(OC)c1OC,RADUMJXORCTXJP-UHFFFAOYSA-N,566.9985056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-44198,3049528,"1-[(2,3,4-trimethoxyphenyl)methyl]-4-[6-[4-[(2,3,4-trimethoxyphenyl)methyl]piperazin-1-yl]hexyl]piperazine",COc1ccc(CN2CCN(CCCCCCN3CCN(Cc4ccc(OC)c(OC)c4OC)CC3)CC2)c(OC)c1OC,COc1ccc(CN2CCN(CCCCCCN3CCN(Cc4ccc(OC)c(OC)c4OC)CC3)CC2)c(OC)c1OC,WOMRNMMEQGOUOQ-UHFFFAOYSA-N,83.99617444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
